author_id,username,followers,tweet_id,label,lable_followers,score,object_type,created,active_type,score_current_time
973261472,blknoiz06,706493,1791136774271774883,HobbesOnSolana,7210,80,user,1715875259000,comment,50.0
973261472,blknoiz06,706493,1842628682243817551,Husslin_,76309,-20,user,1728151886000,comment,-20.0
973261472,blknoiz06,706493,1753232188043124925,RickRollOntoSol,1148,-20,user,1706838101000,comment,-20.0
1731759810557661184,blknoiz06intern,22655,1789463128830247293,HobbesOnSolana,7210,70,user,1715476231000,comment,70.0
1731759810557661184,blknoiz06intern,22655,1789463128830247293,blknoiz06,706493,50,user,1715476231000,comment,50.0
973261472,blknoiz06,706493,1821691969925529695,michionsolana,48386,90,user,1723160185000,comment,90.0
973261472,blknoiz06,706493,1784856871653757224,mrseanvvv,157952,60,user,1714378013000,comment,60.0
973261472,blknoiz06,706493,1784856871653757224,nillionnetwork,233384,70,user,1714378013000,comment,70.0
973261472,blknoiz06,706493,1842628682243817551,zachxbt,841036,-40,user,1728151886000,comment,-40.0
811352572871196672,blockRambo,49882,1640784266995834891,PeterDiamandis,285858,0,user,1680028428000,comment,0.0
811352572871196672,blockRambo,49882,1893161385896341846,cz_binance,9992682,20,user,1740199822000,comment,20.0
811352572871196672,blockRambo,49882,1640784266995834891,elonmusk,218555971,30,user,1680028428000,comment,30.0
1479774876273500161,bnbcaptain,3935,1897955519244976213,cz_binance,9992682,20,user,1741342832000,comment,20.0
1432635656161746947,boldleonidas,77553,1887712557609459943,cobie,771961,0,user,1738900720000,comment,0.0
1481662514446446601,btcDane,4786,1639644667259105280,gotbounce_,2232,70,user,1679756726000,comment,70.0
1902204002865180672,bubbnb,9603,1903440917258006679,cz_binance,9992682,0,user,1742650653000,comment,0.0
1902204002865180672,bubbnb,9603,1903440917258006679,kyle_chasse,239599,0,user,1742650653000,comment,0.0
1841565638856474625,businesscoineth,2772,1902889840615559172,0xINFRA,4508,0,user,1742519266000,comment,0.0
1841565638856474625,businesscoineth,2772,1902889840615559172,LucaNetz,184797,0,user,1742519266000,comment,0.0
1841565638856474625,businesscoineth,2772,1904558567782330462,Ourbit_Official,82112,0,user,1742917122000,comment,0.0
1841565638856474625,businesscoineth,2772,1902889840615559172,RealJonahBlake,84905,0,user,1742519266000,comment,0.0
1841565638856474625,businesscoineth,2772,1903570015393099851,_Shadow36,99675,0,user,1742681432000,comment,0.0
1841565638856474625,businesscoineth,2772,1903570015393099851,a1lon9,155908,0,user,1742681432000,comment,0.0
1841565638856474625,businesscoineth,2772,1900083291392532734,artsch00lreject,106891,0,user,1741850133000,comment,0.0
1841565638856474625,businesscoineth,2772,1900984688895787196,comcasticus,6150,-30,user,1742065043000,comment,-30.0
1841565638856474625,businesscoineth,2772,1904237831838708099,imperooterxbt,109311,0,user,1742840652000,comment,0.0
1841565638856474625,businesscoineth,2772,1900229895436771690,mememe69696969,69719,0,user,1741885086000,comment,0.0
1841565638856474625,businesscoineth,2772,1904237831838708099,muststopnigg,12009,0,user,1742840652000,comment,0.0
1841565638856474625,businesscoineth,2772,1902763319858962657,pudgypenguins,652558,0,user,1742489101000,comment,0.0
1841565638856474625,businesscoineth,2772,1902763319858962657,pumpdotfun,415380,0,user,1742489101000,comment,0.0
1841565638856474625,businesscoineth,2772,1902763319858962657,trondao,1703034,0,user,1742489101000,comment,0.0
1841565638856474625,businesscoineth,2772,1904421365672820845,zachxbt,841036,-50,user,1742884410000,comment,-50.0
1841565638856474625,businesscoineth,2772,1904506548241547608,zachxbt,841036,-50,user,1742904719000,comment,-50.0
8280592,carlosdomingo,38669,1864887372489384249,DavidSacks,1350169,80,user,1733458772000,comment,80.0
8280592,carlosdomingo,38669,1864887372489384249,Securitize,49890,60,user,1733458772000,comment,60.0
8280592,carlosdomingo,38669,1864887372489384249,sbmckeon,9463,75,user,1733458772000,comment,75.0
1689950691530547200,chinababa88,3361,1900258429501137014,cz_binance,9992682,50,user,1741891889000,comment,50.0
1689950691530547200,chinababa88,3361,1902722879361368402,cz_binance,9992682,70,user,1742479459000,comment,60.0
381288881,co1born,13485,1579654922999836672,joaquimmutim,2034,70,user,1665454056000,comment,70.0
2259434528,cobie,771961,1891799165597790330,BuzzlamicJihad,12340,20,user,1739875043000,comment,20.0
2259434528,cobie,771961,1896947771170771438,DavidSacks,1350169,0,user,1741102566000,comment,0.0
2259434528,cobie,771961,1592277697811865600,SBF_FTX,984910,-80,user,1668463560000,comment,-80.0
2259434528,cobie,771961,1891433297143644162,haydenzadams,309361,-40,user,1739787813000,comment,-40.0
2259434528,cobie,771961,1898684964943843375,lemiscate,97759,10,user,1741516746000,comment,10.0
2259434528,cobie,771961,1891433297143644162,stoolpresidente,3677818,-30,user,1739787813000,comment,-30.0
2259434528,cobie,771961,1891667611735175640,wassielawyer,37629,-30,user,1739843678000,comment,-30.0
2259434528,cobie,771961,1891667611735175640,weremeow,753807,0,user,1739843678000,comment,0.0
1028709919602696192,comcasticus,6150,1901811678573900285,businesscoineth,2772,30,user,1742262212000,comment,30.0
1028709919602696192,comcasticus,6150,1903972366205727170,businesscoineth,2772,50,user,1742777360000,comment,40.0
1028709919602696192,comcasticus,6150,1901811678573900285,muststopnigg,12009,-20,user,1742262212000,comment,-20.0
25222407,commonopoly_,17771,1475203020350574593,DukePaints,4792,60,user,1640550782000,comment,60.0
25222407,commonopoly_,17771,1521322147754352641,sungjae_han,8430,80,user,1651546439000,comment,80.0
15001406,connan_james,7830,1867393026034950511,edgarpavlovsky,15577,90,user,1734056166000,comment,90.0
1626325301432135684,const_reborn,15353,1751308685689680211,TomFastlane,1358,80,user,1706379503000,comment,80.0
1424441728770220037,crypto_condom,113686,1820857568392269993,intern_cc,3234,70,user,1722961248000,comment,70.0
1424441728770220037,crypto_condom,113686,1820857568392269993,lemiscate,97759,60,user,1722961248000,comment,60.0
1424441728770220037,crypto_condom,113686,1892629714025554226,satoshiheist,6624,50,user,1740073061000,comment,50.0
1454812690434584588,crypto_pumpman,29493,1694281313728311649,elonmusk,218555971,90,user,1692783118000,comment,90.0
1546650538699358208,cryptoklotz,19969,1887857911562432576,0xLunic,7819,20,user,1738935375000,comment,20.0
3635048722,cryptopeerani1,16804,1481043179457687555,web3nikki,1411,30,user,1641943185000,comment,30.0
902926941413453824,cz_binance,9992682,1901247258760253788,HUADA999,102048,70,user,1742127644000,comment,70.0
902926941413453824,cz_binance,9992682,1870796228558221492,IrinaHeaver,42556,60,user,1734867553000,comment,60.0
902926941413453824,cz_binance,9992682,1901247258760253788,heyibinance,403543,50,user,1742127644000,comment,50.0
14285074,danfinlay,31285,1861633461678940401,CirrusNFT,98504,70,user,1732682979000,comment,70.0
14285074,danfinlay,31285,1861633461678940401,ItzBermuda,18689,60,user,1732682979000,comment,60.0
2607460717,dannnny69,2927,1885197720597782795,boldleonidas,77553,-30,user,1738301136000,comment,-30.0
2607460717,dannnny69,2927,1885197720597782795,rasmr_eth,106751,-50,user,1738301136000,comment,-50.0
1553127615183179777,derpedewdz,5872,1895559014496497732,Sonichub_,13217,0,user,1740771461000,comment,0.0
1553127615183179777,derpedewdz,5872,1895559014496497732,yokodotlive,4801,0,user,1740771461000,comment,0.0
1078362309687472134,devchart,199663,1723096405860872209,Bluntz_Capital,317407,60,user,1699653171000,comment,60.0
1078362309687472134,devchart,199663,1723096405860872209,TheCryptoDog,862828,70,user,1699653171000,comment,70.0
986900699366604800,digitalartchick,202478,1884750541424558240,LeonardDonalds,4672,-30,user,1738194520000,comment,-30.0
936048782206058496,dingalingts,233698,1724745045545508883,FLC_FlooringLab,43690,-50,user,1700046237000,comment,-50.0
1405701429646430212,doodles,432354,1890409065357959406,Claynosaurz,76915,30,user,1739543617000,comment,30.0
1405701429646430212,doodles,432354,1890409065357959406,solana,3335964,20,user,1739543617000,comment,20.0
1429011571833937921,dystopiabreaker,49660,1484462738936008709,elonmusk,218555971,-30,user,1642758471000,comment,-30.0
44196397,elonmusk,218555971,1867733479758422509,RoastM4ster9000,10588,80,user,1734137337000,comment,80.0
44196397,elonmusk,218555971,1691408714660761600,bassel_amin,27686,60,user,1692098237000,comment,60.0
478766551,ernestoasch,6979,1833501534946267420,Nahiiko,10550,50,user,1725975805000,comment,50.0
1444470364667449344,fangkuai_real,4345,1608473625333739522,peanutduck_,1888,-50,user,1672324970000,comment,-50.0
1492409750541115397,fanqiege168,33415,1896487334910316810,cz_binance,9992682,30,user,1740992790000,comment,30.0
1634677972979310594,fede_intern,47922,1897674165676617901,jillrgunter,67607,20,user,1741275752000,comment,20.0
1634677972979310594,fede_intern,47922,1893483668347228327,josh_benaron,6378,-20,user,1740276660000,comment,-20.0
1850638907068846080,fewshot_,23513,1877558955276398823,TechFlowPost,148776,65,user,1736479912000,comment,65.0
1850638907068846080,fewshot_,23513,1877558955276398823,wai_combinator,8095,70,user,1736479912000,comment,70.0
1441835930889818113,frankdegods,417648,1780442997378683234,LeonidasNFT,249453,70,user,1713325664000,comment,70.0
1441835930889818113,frankdegods,417648,1541469425756344320,choco_melk_,2959,50,user,1656349924000,comment,50.0
1441835930889818113,frankdegods,417648,1883055275894268007,cz_binance,9992682,60,user,1737790337000,comment,60.0
1441835930889818113,frankdegods,417648,1822016866690461717,phantom,862161,0,user,1723237647000,comment,0.0
804029200315334656,gakonst,131922,1543746624723116033,brockjelmore,17175,20,user,1656892851000,comment,20.0
804029200315334656,gakonst,131922,1602784973563518982,caitlinxyz,13681,30,user,1670968690000,comment,30.0
804029200315334656,gakonst,131922,1543746624723116033,tyneslol,5169,0,user,1656892851000,comment,0.0
1081354216843632640,gametheorizing,118796,1862649401145270452,elonmusk,218555971,0,user,1732925198000,comment,0.0
1081354216843632640,gametheorizing,118796,1862649401145270452,freysa_ai,26586,80,user,1732925198000,comment,80.0
1081354216843632640,gametheorizing,118796,1862649401145270452,jarrodWattsDev,20884,0,user,1732925198000,comment,0.0
905566160044920832,gammichan,36769,1874645122857439680,blknoiz06,706493,0,user,1735785201000,comment,0.0
1299326062179037185,geishaXBT,12993,1828368811961029060,cobie,771961,70,user,1724752068000,comment,70.0
1299326062179037185,geishaXBT,12993,1828368811961029060,ledgerstatus,241653,80,user,1724752068000,comment,80.0
1499879157672648708,graildoteth,81378,1892629113350799435,KaitoAI,267477,0,user,1740072918000,comment,0.0
1499879157672648708,graildoteth,81378,1892629113350799435,vohvohh,93256,30,user,1740072918000,comment,30.0
40827436,greencrosslive,8120,1890203335954952240,purrLabs,3235,50,user,1739494568000,comment,50.0
1460505380488765442,hanaknight_,3682,1735315386474573945,IDerech,16585,80,user,1702566403000,comment,80.0
1460505380488765442,hanaknight_,3682,1737904289853350048,IDerech,16585,85,user,1703183646000,comment,82.5
1460505380488765442,hanaknight_,3682,1735315386474573945,MilstGuga,11099,75,user,1702566403000,comment,75.0
1460505380488765442,hanaknight_,3682,1735315386474573945,SOLBigBrain,286886,75,user,1702566403000,comment,75.0
702654540387127296,haydenzadams,309361,1258526571234603009,EtherealSummit,7603,80,user,1588891091000,comment,80.0
702654540387127296,haydenzadams,309361,1558468743419789313,bantg,198363,-30,user,1660402878000,comment,-30.0
959291597622886400,haze0x,120482,1892895120808177907,0x0xFeng,56610,40,user,1740136339000,comment,40.0
959291597622886400,haze0x,120482,1892895120808177907,cz_binance,9992682,60,user,1740136339000,comment,60.0
1398630896476078080,heckman_eth,16099,1598312694100250625,FinchMuted,11363,30,user,1669902416000,comment,30.0
1003840309166366721,heyibinance,403543,1901642191354704355,fanqiege168,33415,80,user,1742221803000,comment,80.0
706491515527364610,high_byte,5587,1641431276639989761,_hrkrshnn,8152,-30,user,1680182687000,comment,-30.0
477698745,hodlrswiss,7316,1359407229846315008,elonmusk,218555971,85,user,1612942914000,comment,85.0
889941285116751874,iLiquidatebots,28613,1901788267751858642,cryptoquant_com,263415,70,user,1742256631000,comment,70.0
889941285116751874,iLiquidatebots,28613,1901790775672971521,cryptoquant_com,263415,-10,user,1742257229000,comment,30.0
889941285116751874,iLiquidatebots,28613,1901788267751858642,ki_young_ju,419713,60,user,1742256631000,comment,60.0
889941285116751874,iLiquidatebots,28613,1901790775672971521,ki_young_ju,419713,-30,user,1742257229000,comment,15.0
895400381852811266,intangiblecoins,51180,1442821716674293763,roshunpatel,13915,-30,user,1632830478000,comment,-30.0
1354120919460040711,intern,120245,1894410228059574526,cobie,771961,0,user,1740497569000,comment,0.0
1354120919460040711,intern,120245,1896538010726105151,cobie,771961,60,user,1741004872000,comment,30.0
1354120919460040711,intern,120245,1587915869534887936,elonmusk,218555971,-20,user,1667423620000,comment,-20.0
1354120919460040711,intern,120245,1591227648499683328,elonmusk,218555971,-30,user,1668213209000,comment,-25.0
1354120919460040711,intern,120245,1894410228059574526,phantom,862161,0,user,1740497569000,comment,0.0
1051852534518824960,inversebrah,352032,1859783786000679004,ThisIsM1NH,12087,30,user,1732241982000,comment,30.0
1446972288348262402,irritatedeth,23677,1893168087521956032,hatedbyfate_eth,7949,-30,user,1740201420000,comment,-30.0
1329936125264236545,itsNeski,4647,1393769937663975424,elonmusk,218555971,60,user,1621135622000,comment,60.0
815322092627333121,izebel_eth,34606,1795098464423903290,LucaNetz,184797,0,user,1716819799000,comment,0.0
285901606,jayhinz,6332,1902345900028027030,binji_x,26035,60,user,1742389581000,comment,60.0
722573,jed,1954,1866900809516191961,0xrwu,29751,0,user,1733938812000,comment,0.0
722573,jed,1954,1866900809516191961,SimkinStepan,7186,0,user,1733938812000,comment,0.0
722573,jed,1954,1866900809516191961,crypturco,19094,0,user,1733938812000,comment,0.0
722573,jed,1954,1866900809516191961,rajparekh_,2853,0,user,1733938812000,comment,0.0
722573,jed,1954,1866900809516191961,solana,3335964,50,user,1733938812000,comment,50.0
722573,jed,1954,1866900809516191961,sphere_labs,24561,0,user,1733938812000,comment,0.0
722573,jed,1954,1866900809516191961,swen_sjn,5194,0,user,1733938812000,comment,0.0
722573,jed,1954,1866900809516191961,tristan,33739,0,user,1733938812000,comment,0.0
722573,jed,1954,1866900809516191961,voteforpedrito,9045,0,user,1733938812000,comment,0.0
169312819,jillrgunter,67607,1899115901661970653,colludingnode,7360,-20,user,1741619489000,comment,-20.0
1484537340412452868,jon_charb,22834,1658130580335108097,kelvinfichter,33500,20,user,1684164111000,comment,20.0
1359141912855379968,josh_benaron,6378,1521908316049444868,mccannatron,24275,80,user,1651686192000,comment,80.0
1693255284284870656,joyce24beats,1095,1896984799245689166,0x0xFeng,56610,0,user,1741111395000,comment,0.0
1693255284284870656,joyce24beats,1095,1896984799245689166,OTZGary,6643,0,user,1741111395000,comment,0.0
902839045356744704,justinsuntron,3801956,1901959246297919848,BTC_Alert_,34949,0,user,1742297395000,comment,0.0
902839045356744704,justinsuntron,3801956,1549647915479474176,crypt_omar,35607,0,user,1658299828000,comment,0.0
902839045356744704,justinsuntron,3801956,1549647915479474176,cz_binance,9992682,30,user,1658299828000,comment,30.0
902839045356744704,justinsuntron,3801956,1901959246297919848,heyibinance,403543,80,user,1742297395000,comment,80.0
1448775887202275333,kay_phillips_,2661,1616096202675879938,jkey_eth,12535,90,user,1674142334000,comment,90.0
20114406,kbw,8179,1773731437528625246,JonasSFT,2291,-30,user,1711725503000,comment,-30.0
63064338,koeppelmann,53072,1901943043449561463,cobie,771961,-20,user,1742293532000,comment,-20.0
873190778910253056,koreanjewcrypto,145293,1847431137531941304,Tradermayne,517906,-20,user,1729296881000,comment,-20.0
873190778910253056,koreanjewcrypto,145293,1847431137531941304,blknoiz06,706493,-30,user,1729296881000,comment,-30.0
873190778910253056,koreanjewcrypto,145293,1113505036297023488,shadownomics,8342,0,user,1554315263000,comment,0.0
873190778910253056,koreanjewcrypto,145293,1118915979503968256,shadownomics,8342,80,user,1555605332000,comment,40.0
2190759643,lemiscate,97759,1644255448231473152,butterygg,1082,0,user,1680856022000,comment,0.0
1767926339586396160,lilshis2slot,15806,1890080144301449605,cz_binance,9992682,70,user,1739465197000,comment,70.0
1764301014935703552,lmeowcoineth,4384,1897489491788546441,0xathenalee,4767,0,user,1741231723000,comment,0.0
1764301014935703552,lmeowcoineth,4384,1897489491788546441,466Anan,177730,0,user,1741231723000,comment,0.0
1764301014935703552,lmeowcoineth,4384,1897489491788546441,cz_binance,9992682,0,user,1741231723000,comment,0.0
1764301014935703552,lmeowcoineth,4384,1897489491788546441,heyibinance,403543,0,user,1741231723000,comment,0.0
1099790079294287872,lokithebird,41700,1875967050763649321,donairdaddy,17179,0,user,1736100373000,comment,0.0
131207665,luigidemeo,64027,1900146358293614820,blknoiz06,706493,0,user,1741865169000,comment,0.0
1731924572474400768,market_beggar,8198,1889337341191553362,_43A6,6455,85,user,1739288098000,comment,85.0
1453982860663087107,mememe69696969,69719,1900228867333513546,businesscoineth,2772,50,user,1741884841000,comment,50.0
25672193,mintfaced,15915,1869149831874359655,lvcasaguirre,3721,50,user,1734475021000,comment,50.0
1445684234379685891,mrseanvvv,157952,1801841267053117774,HsakaTrades,593686,0,user,1718427409000,comment,0.0
1445684234379685891,mrseanvvv,157952,1801841267053117774,blknoiz06,706493,20,user,1718427409000,comment,20.0
1445684234379685891,mrseanvvv,157952,1801841267053117774,cobie,771961,0,user,1718427409000,comment,0.0
1461735251412193281,mteamisloading,8908,1873078336580403517,tyneslol,5169,-15,user,1735411650000,comment,-15.0
1870032440221118464,muststopnigg,12009,1901869461063315467,blknoiz06,706493,-30,user,1742275989000,comment,-30.0
49248063,nazeoppa,4623,1885951273067036809,cobie,771961,0,user,1738480797000,comment,0.0
2631709828,notsofast,200997,1765880135985619385,ScizRtrading,7725,30,user,1709853607000,comment,30.0
2631709828,notsofast,200997,1765880135985619385,basedkarbon,81618,40,user,1709853607000,comment,40.0
2631709828,notsofast,200997,1893428682108063932,imperooterxbt,109311,-30,user,1740263550000,comment,-30.0
1426732252768182281,notthreadguy,317849,1882610855805850108,aixbt_agent,460141,0,user,1737684379000,comment,0.0
258156475,ohyishi,81288,1891414136992714873,cz_binance,9992682,-10,user,1739783245000,comment,-10.0
946213559213555712,opensea,2069507,1618446335992287232,GutterCatGang,120108,50,user,1674702650000,comment,50.0
946213559213555712,opensea,2069507,1867301231233847768,pudgypenguins,652558,70,user,1734034280000,comment,70.0
943870659431682048,peterschroederr,11209,1811108599273508903,Send,14667,0,user,1720636913000,comment,0.0
1455391184411496458,playmatejaylene,53225,1883299676310626765,Hankusun,87773,70,user,1737848607000,comment,70.0
1397488888046751744,ponzidope,2499,1722065819939770803,EvgenyGaevoy,75312,-50,user,1699407460000,comment,-50.0
1622243071806128131,pumpdotfun,415380,1796225533694660972,bubblemaps,264391,50,user,1717088514000,comment,50.0
1840925601689190400,purrLabs,3235,1890218224995979485,greencrosslive,8120,50,user,1739498118000,comment,50.0
101833150,rajgokal,312877,1769214536048132231,elonmusk,218555971,50,user,1710648590000,comment,50.0
423164349,rasmr_eth,106751,1885165560063025524,boldleonidas,77553,-80,user,1738293468000,comment,-80.0
15025701,rekt,126265,1764355330878689468,zachxbt,841036,80,user,1709490065000,comment,80.0
110309945,renguangyao,2001,1866775368625201403,armaniferrante,127000,50,user,1733908905000,comment,50.0
110309945,renguangyao,2001,1866775368625201403,saydialect,64220,20,user,1733908905000,comment,20.0
1380123157663784963,rodeo_crypro,2884,1885399470449307663,Loopifyyy,221809,0,user,1738349237000,comment,0.0
1380123157663784963,rodeo_crypro,2884,1885399470449307663,blknoiz06,706493,-30,user,1738349237000,comment,-30.0
1615710923284709376,s_on_chain,1489,1904653679099339140,0xSweep,196122,50,user,1742939798000,comment,50.0
1615710923284709376,s_on_chain,1489,1905893997798981916,0xSweep,196122,50,user,1743235513000,comment,50.0
1615710923284709376,s_on_chain,1489,1905896504834822492,0xSweep,196122,50,user,1743236111000,comment,50.0
1615710923284709376,s_on_chain,1489,1905898704218857647,0xSweep,196122,50,user,1743236635000,comment,50.0
1615710923284709376,s_on_chain,1489,1905972455212265720,0xSweep,196122,50,user,1743254219000,comment,50.0
1615710923284709376,s_on_chain,1489,1905893997798981916,TheMoonCarl,1488467,30,user,1743235513000,comment,30.0
1615710923284709376,s_on_chain,1489,1905896504834822492,coingecko,2266184,20,user,1743236111000,comment,20.0
244647486,saylor,4265644,1894061635515375845,EleanorTerrett,228588,0,user,1740414458000,comment,0.0
244647486,saylor,4265644,1452415425782829058,ShibaInuHodler,476832,0,user,1635117796000,comment,0.0
244647486,saylor,4265644,1340679387998527489,elonmusk,218555971,70,user,1608477849000,comment,70.0
244647486,saylor,4265644,1393757359881793538,elonmusk,218555971,50,user,1621132624000,comment,60.0
244647486,saylor,4265644,1394006593696669703,elonmusk,218555971,60,user,1621192045000,comment,60.0
244647486,saylor,4265644,1452415425782829058,elonmusk,218555971,60,user,1635117796000,comment,60.0
244647486,saylor,4265644,1595914126294925312,elonmusk,218555971,50,user,1669330553000,comment,58.0
93088393,sbmckeon,9463,1864887871402053633,DavidSacks,1350169,80,user,1733458891000,comment,80.0
93088393,sbmckeon,9463,1864887871402053633,Securitize,49890,80,user,1733458891000,comment,80.0
93088393,sbmckeon,9463,1864887871402053633,carlosdomingo,38669,85,user,1733458891000,comment,85.0
1532958231542124546,schizoflow,2606,1723798087133523996,Husslin_,76309,80,user,1699820465000,comment,80.0
1079937853877112832,shadownomics,8342,1113514918697996289,koreanjewcrypto,145293,-30,user,1554317619000,comment,-30.0
953465278561734656,sherlock_hodles,29042,1893713340502778257,intern,120245,60,user,1740331418000,comment,60.0
1749919408087093249,shibwifcoin,7744,1854957836864045372,krakenfx,1651408,0,user,1731091386000,comment,0.0
1749919408087093249,shibwifcoin,7744,1854957836864045372,krakenpro,68756,0,user,1731091386000,comment,0.0
2827221,sign,61830,1885956653318828442,LeotheHorseman,7713,100,user,1738482080000,comment,100.0
2827221,sign,61830,1885956653318828442,ethsign,247075,100,user,1738482080000,comment,100.0
951329744804392960,solana,3335964,1905306794668556544,Bybit_Official,4987428,50,user,1743095513000,comment,50.0
951329744804392960,solana,3335964,1905306794668556544,JupiterExchange,568806,50,user,1743095513000,comment,50.0
951329744804392960,solana,3335964,1884661793085399550,Kyzer,6054,50,user,1738173361000,comment,50.0
951329744804392960,solana,3335964,1893126343761498141,NTWRKMag,2488,50,user,1740191467000,comment,50.0
951329744804392960,solana,3335964,1893126343761498141,NTWRKMedia,9665,50,user,1740191467000,comment,50.0
951329744804392960,solana,3335964,1905306794668556544,UAEliFan,1960,50,user,1743095513000,comment,50.0
951329744804392960,solana,3335964,1905306794668556544,circle,200571,50,user,1743095513000,comment,50.0
951329744804392960,solana,3335964,1905306794668556544,cryptocom,3027990,50,user,1743095513000,comment,50.0
951329744804392960,solana,3335964,1905306794668556544,global_dollar,2151,50,user,1743095513000,comment,50.0
951329744804392960,solana,3335964,1905306794668556544,krakenfx,1651408,50,user,1743095513000,comment,50.0
951329744804392960,solana,3335964,1851302398289199242,solayer_labs,176001,50,user,1730219861000,comment,50.0
951329744804392960,solana,3335964,1893126343761498141,solflare_wallet,200552,50,user,1740191467000,comment,50.0
951329744804392960,solana,3335964,1901313252061053297,solflare_wallet,200552,50,user,1742143378000,comment,50.0
951329744804392960,solana,3335964,1901313252061053297,solscanofficial,50997,50,user,1742143378000,comment,50.0
3195074454,spark_ren,10458,1888584050706956531,WutalkWu,62869,-40,user,1739108500000,comment,-40.0
3195074454,spark_ren,10458,1888627387639947556,WutalkWu,62869,-50,user,1739118832000,comment,-45.0
1092545001425461249,stormrdoteth,18998,1844833402165620767,wabdoteth,109510,0,user,1728677533000,comment,0.0
88440635,taowang1,3882,1872473004606984618,thedefiedge,298164,70,user,1735267327000,comment,70.0
19748227,tayvano_,87616,1814670329123623328,zachxbt,841036,-60,user,1721486096000,comment,-60.0
1507082675827494912,tensor_hq,143068,1892260985575969227,CHADSwtf,9257,80,user,1739985150000,comment,80.0
4661330325,themidaswhale,3108,1881672001959694350,Awawat_Trades,142127,60,user,1737460539000,comment,60.0
4661330325,themidaswhale,3108,1881672001959694350,cobie,771961,0,user,1737460539000,comment,0.0
1755899659040555009,theunipcs,103215,1887169022380396839,MustStopMurad,711199,80,user,1738771131000,comment,80.0
1788931775982690304,tisgambino,12655,1901016956247175346,elonmusk,218555971,50,user,1742072736000,comment,50.0
1142564614925930501,tonythebullBTC,39254,1894339752293269577,ki_young_ju,419713,30,user,1740480766000,comment,30.0
1398319504975970310,trading_axe,138837,1893891983736729770,OXFUNHQ,33980,-80,user,1740374010000,comment,-80.0
1398319504975970310,trading_axe,138837,1803231670880932080,zachxbt,841036,-30,user,1718758907000,comment,-30.0
2261403098,ttyl5h,9045,1749660430258352372,kelvinfichter,33500,30,user,1705986528000,comment,30.0
345758163,vec0zy,42920,1892693330795917735,knveth,26442,0,user,1740088229000,comment,0.0
1100494934807904256,victorJi15,28886,1457406893798817793,CaoArmand,25206,65,user,1636307855000,comment,65.0
1323706856594792448,vissyarts,6791,1892646593955824044,collectionist,44394,80,user,1740077086000,comment,80.0
1858561522337017861,wai_combinator,8095,1875276279215497492,fewshot_,23513,70,user,1735935680000,comment,70.0
1501997405755088900,waleswoosh,142420,1885686680096579736,LucaNetz,184797,30,user,1738417713000,comment,30.0
588569122,wallstreetbets,901121,1791485251140698528,GwartyGwart,31341,0,user,1715958342000,comment,0.0
588569122,wallstreetbets,901121,1791485251140698528,MonetSupply,29515,0,user,1715958342000,comment,0.0
588569122,wallstreetbets,901121,1791485251140698528,aeyakovenko,561205,0,user,1715958342000,comment,0.0
1057622833977683968,wannabtrading,2053,1776767096745058325,blknoiz06,706493,-30,user,1712449261000,comment,-30.0
1735984125796929536,welsharehealth,63117,1876967266660597768,cz_binance,9992682,70,user,1736338843000,comment,70.0
17194296,weremeow,753807,1885679821629641194,EvgenyGaevoy,75312,80,user,1738416078000,comment,80.0
17194296,weremeow,753807,1832140167760769117,solana,3335964,50,user,1725651230000,comment,50.0
17194296,weremeow,753807,1885679821629641194,wintermute_t,116180,90,user,1738416078000,comment,90.0
56000672,wiz,23326,1513229148990418949,glozow,16032,70,user,1649616918000,comment,70.0
1647749534980644864,wojakcoineth,52304,1900785880689717478,blknoiz06,706493,0,user,1742017643000,comment,0.0
1647749534980644864,wojakcoineth,52304,1900785880689717478,gainzy222,285555,0,user,1742017643000,comment,0.0
1163778214885351424,xiao_zcloak,9923,1862438796345925877,justinsuntron,3801956,30,user,1732874986000,comment,30.0
1481941556710027267,yarhuter,4389,1781679872219185340,SkeletonMaskDao,1215,30,user,1713620558000,comment,30.0
1688716269782966272,yeunglean,4811,1732076794088476981,AviFelman,94304,70,user,1701794262000,comment,70.0
1437049754882494466,ytflzyyds,232364,1892876198373454195,0x0xFeng,56610,50,user,1740131828000,comment,50.0
1437049754882494466,ytflzyyds,232364,1900926582094741649,binancezh,283141,30,user,1742051189000,comment,30.0
1437049754882494466,ytflzyyds,232364,1892876198373454195,cz_binance,9992682,60,user,1740131828000,comment,60.0
1437049754882494466,ytflzyyds,232364,1900926582094741649,heyibinance,403543,40,user,1742051189000,comment,40.0
1490949502261665792,yuyue_chris,115878,1888028408883593342,cz_binance,9992682,-20,user,1738976025000,comment,-20.0
3012852462,zachxbt,841036,1842613017814438159,Husslin_,76309,-20,user,1728148152000,comment,-20.0
3012852462,zachxbt,841036,1816703331143971173,MagicEden,785971,90,user,1721970801000,comment,90.0
3012852462,zachxbt,841036,1894402294419988760,benbybit,270358,85,user,1740495677000,comment,85.0
3012852462,zachxbt,841036,1692578778290045271,elonmusk,218555971,-30,user,1692377201000,comment,-30.0
3012852462,zachxbt,841036,1779938301031358670,elonmusk,218555971,-40,user,1713205335000,comment,-35.0
3012852462,zachxbt,841036,1873011500123935004,tayvano_,87616,-30,user,1735395715000,comment,-30.0
3012852462,zachxbt,841036,1816703331143971173,tmtrdorg,3578,80,user,1721970801000,comment,80.0
